submission_id,age,block_number,blockorder,condition,display_size,education,expected,experiment_duration,experiment_end_time,experiment_start_time,gender,image,qud,question,response,response_time,target,target_color,trial_number
3281,22,1,DCDC,feature,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_119.png,,,negative,1309,-,-,18
3281,22,1,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_043.png,,,positive,851,T,blue,19
3281,22,1,DCDC,feature,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_109.png,,,negative,1033,-,-,20
3281,22,1,DCDC,feature,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_102.png,,,negative,1220,-,-,21
3281,22,1,DCDC,feature,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_062.png,,,positive,973,S,green,22
3281,22,1,DCDC,feature,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_056.png,,,positive,1132,S,brown,23
3281,22,1,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_052.png,,,positive,1098,S,brown,24
3281,22,1,DCDC,feature,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_034.png,,,positive,1018,X,blue,25
3281,22,1,DCDC,feature,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_045.png,,,positive,999,T,blue,26
3281,22,1,DCDC,feature,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_120.png,,,negative,999,-,-,27
3281,22,1,DCDC,feature,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_112.png,,,negative,1063,-,-,28
3281,22,1,DCDC,feature,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_103.png,,,negative,1156,-,-,29
3281,22,1,DCDC,feature,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_050.png,,,positive,1155,S,brown,30
3281,22,1,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_036.png,,,positive,1188,X,blue,31
3281,22,2,DCDC,conjunction,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_093.png,,,negative,1428,-,-,0
3281,22,2,DCDC,conjunction,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_016.png,,,positive,1108,T,green,1
3281,22,2,DCDC,conjunction,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_077.png,,,negative,1449,-,-,2
3281,22,2,DCDC,conjunction,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_007.png,,,positive,942,T,green,3
3281,22,2,DCDC,conjunction,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_072.png,,,negative,1065,-,-,4
3281,22,2,DCDC,conjunction,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_023.png,,,positive,1493,T,green,5
3281,22,2,DCDC,conjunction,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_096.png,,,negative,2705,-,-,6
3281,22,2,DCDC,conjunction,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_005.png,,,positive,1277,T,green,7
3281,22,2,DCDC,conjunction,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_088.png,,,negative,1360,-,-,8
3281,22,2,DCDC,conjunction,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_006.png,,,positive,910,T,green,9
3281,22,2,DCDC,conjunction,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_021.png,,,positive,1354,T,green,10
3281,22,2,DCDC,conjunction,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_013.png,,,positive,1022,T,green,11
3281,22,2,DCDC,conjunction,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_030.png,,,negative,2393,T,green,12
3281,22,2,DCDC,conjunction,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_080.png,,,negative,1400,-,-,13
3281,22,2,DCDC,conjunction,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_022.png,,,positive,1785,T,green,14
3281,22,2,DCDC,conjunction,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_086.png,,,negative,1489,-,-,15
3281,22,2,DCDC,conjunction,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_070.png,,,negative,841,-,-,16
3281,22,2,DCDC,conjunction,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_078.png,,,negative,1248,-,-,17
3281,22,2,DCDC,conjunction,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_071.png,,,negative,1190,-,-,18
3281,22,2,DCDC,conjunction,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_015.png,,,positive,1423,T,green,19
3281,22,2,DCDC,conjunction,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_024.png,,,positive,1045,T,green,20
3281,22,2,DCDC,conjunction,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_079.png,,,negative,1133,-,-,21
3281,22,2,DCDC,conjunction,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_032.png,,,negative,2323,T,green,22
3281,22,2,DCDC,conjunction,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_087.png,,,negative,1166,-,-,23
3281,22,2,DCDC,conjunction,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_014.png,,,positive,1187,T,green,24
3281,22,2,DCDC,conjunction,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_031.png,,,positive,1671,T,green,25
3281,22,2,DCDC,conjunction,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_008.png,,,positive,1065,T,green,26
3281,22,2,DCDC,conjunction,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_069.png,,,negative,1085,-,-,27
3281,22,2,DCDC,conjunction,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_085.png,,,negative,1605,-,-,28
3281,22,2,DCDC,conjunction,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_029.png,,,positive,1507,T,green,29
3281,22,2,DCDC,conjunction,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_095.png,,,negative,2767,-,-,30
3281,22,2,DCDC,conjunction,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_094.png,,,negative,2535,-,-,31
3281,22,3,DCDC,feature,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_124.png,,,negative,1116,-,-,0
3281,22,3,DCDC,feature,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_037.png,,,positive,921,X,blue,1
3281,22,3,DCDC,feature,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_061.png,,,positive,1168,S,green,2
3281,22,3,DCDC,feature,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_048.png,,,positive,1018,T,blue,3
3281,22,3,DCDC,feature,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_057.png,,,positive,828,S,green,4
3281,22,3,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_051.png,,,positive,1122,S,brown,5
3281,22,3,DCDC,feature,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_049.png,,,positive,864,S,brown,6
3281,22,3,DCDC,feature,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_122.png,,,negative,1831,-,-,7
3281,22,3,DCDC,feature,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_039.png,,,positive,888,X,blue,8
3281,22,3,DCDC,feature,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_113.png,,,negative,1760,-,-,9
3281,22,3,DCDC,feature,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_121.png,,,negative,1562,-,-,10
3281,22,3,DCDC,feature,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_099.png,,,negative,842,-,-,11
3281,22,3,DCDC,feature,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_100.png,,,negative,905,-,-,12
3281,22,3,DCDC,feature,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_063.png,,,positive,1079,S,green,13
3281,22,3,DCDC,feature,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_108.png,,,negative,983,-,-,14
3281,22,3,DCDC,feature,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_114.png,,,negative,1290,-,-,15
3281,22,3,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_059.png,,,positive,882,S,green,16
3281,22,3,DCDC,feature,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_115.png,,,negative,1063,-,-,17
3281,22,3,DCDC,feature,15,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_116.png,,,negative,1761,-,-,18
3281,22,3,DCDC,feature,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_033.png,,,positive,840,X,blue,19
3281,22,3,DCDC,feature,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_105.png,,,negative,1043,-,-,20
3281,22,3,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_043.png,,,positive,615,T,blue,21
3281,22,3,DCDC,feature,1,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_041.png,,,positive,685,T,blue,22
3281,22,3,DCDC,feature,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_097.png,,,negative,1044,-,-,23
3281,22,3,DCDC,feature,30,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_123.png,,,negative,2131,-,-,24
3281,22,3,DCDC,feature,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_107.png,,,negative,1065,-,-,25
3281,22,3,DCDC,feature,1,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_098.png,,,negative,889,-,-,26
3281,22,3,DCDC,feature,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_045.png,,,positive,759,T,blue,27
3281,22,3,DCDC,feature,30,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_055.png,,,positive,1052,S,brown,28
3281,22,3,DCDC,feature,5,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_035.png,,,positive,1021,X,blue,29
3281,22,3,DCDC,feature,5,Graduated College,negative,559233,1646040314223,1646039754990,male,images/card_106.png,,,negative,974,-,-,30
3281,22,3,DCDC,feature,15,Graduated College,positive,559233,1646040314223,1646039754990,male,images/card_053.png,,,positive,1176,S,brown,31
