submission_id,age,block_number,blockorder,condition,display_size,education,expected,experiment_duration,experiment_end_time,experiment_start_time,gender,image,languages,qud,question,response,response_time,target,target_color,trial_number
3385,35,0,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_115.png,German,,,negative,1338,-,-,1
3385,35,0,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_039.png,German,,,positive,1964,X,blue,2
3385,35,0,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_106.png,German,,,negative,1753,-,-,3
3385,35,0,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_113.png,German,,,negative,964,-,-,4
3385,35,0,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_049.png,German,,,negative,1395,S,brown,5
3385,35,0,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_041.png,German,,,positive,1133,T,blue,6
3385,35,0,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_055.png,German,,,positive,1464,S,brown,7
3385,35,0,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_051.png,German,,,positive,953,S,brown,8
3385,35,0,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_048.png,German,,,negative,848,T,blue,9
3385,35,0,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_097.png,German,,,negative,1123,-,-,10
3385,35,0,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_061.png,German,,,positive,974,S,green,11
3385,35,0,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_124.png,German,,,negative,1510,-,-,12
3385,35,0,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_053.png,German,,,positive,1064,S,brown,13
3385,35,0,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_108.png,German,,,negative,1303,-,-,14
3385,35,0,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_121.png,German,,,negative,1283,-,-,15
3385,35,0,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_033.png,German,,,positive,730,X,blue,16
3385,35,0,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_107.png,German,,,negative,1012,-,-,17
3385,35,0,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_114.png,German,,,negative,934,-,-,18
3385,35,0,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_063.png,German,,,positive,967,S,green,19
3385,35,0,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_123.png,German,,,negative,1178,-,-,20
3385,35,0,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_043.png,German,,,positive,1130,T,blue,21
3385,35,0,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_035.png,German,,,positive,809,X,blue,22
3385,35,0,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_122.png,German,,,negative,1310,-,-,23
3385,35,0,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_105.png,German,,,negative,776,-,-,24
3385,35,0,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_045.png,German,,,positive,1032,T,blue,25
3385,35,0,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_059.png,German,,,positive,959,S,green,26
3385,35,0,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_116.png,German,,,negative,1921,-,-,27
3385,35,0,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_057.png,German,,,positive,693,S,green,28
3385,35,0,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_099.png,German,,,negative,824,-,-,29
3385,35,0,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_098.png,German,,,negative,737,-,-,30
3385,35,0,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_100.png,German,,,negative,1008,-,-,31
3385,35,1,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_021.png,German,,,positive,1229,T,green,0
3385,35,1,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_069.png,German,,,negative,896,-,-,1
3385,35,1,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_032.png,German,,,negative,1439,T,green,2
3385,35,1,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_077.png,German,,,negative,1192,-,-,3
3385,35,1,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_024.png,German,,,positive,918,T,green,4
3385,35,1,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_095.png,German,,,negative,1795,-,-,5
3385,35,1,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_070.png,German,,,negative,1171,-,-,6
3385,35,1,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_031.png,German,,,positive,1246,T,green,7
3385,35,1,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_016.png,German,,,positive,1293,T,green,8
3385,35,1,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_094.png,German,,,negative,1418,-,-,9
3385,35,1,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_007.png,German,,,positive,714,T,green,10
3385,35,1,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_006.png,German,,,positive,708,T,green,11
3385,35,1,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_093.png,German,,,negative,1171,-,-,12
3385,35,1,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_071.png,German,,,negative,809,-,-,13
3385,35,1,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_023.png,German,,,positive,899,T,green,14
3385,35,1,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_015.png,German,,,positive,1015,T,green,15
3385,35,1,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_087.png,German,,,negative,1082,-,-,16
3385,35,1,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_085.png,German,,,negative,1012,-,-,17
3385,35,1,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_080.png,German,,,negative,1042,-,-,18
3385,35,1,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_079.png,German,,,negative,848,-,-,19
3385,35,1,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_008.png,German,,,positive,786,T,green,20
3385,35,1,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_078.png,German,,,negative,1119,-,-,21
3385,35,1,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_013.png,German,,,positive,842,T,green,22
3385,35,1,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_088.png,German,,,negative,1105,-,-,23
3385,35,1,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_029.png,German,,,positive,1240,T,green,24
3385,35,1,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_030.png,German,,,positive,1128,T,green,25
3385,35,1,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_072.png,German,,,positive,742,-,-,26
3385,35,1,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_014.png,German,,,positive,851,T,green,27
3385,35,1,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_096.png,German,,,negative,1471,-,-,28
3385,35,1,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_086.png,German,,,negative,1065,-,-,29
3385,35,1,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_022.png,German,,,positive,1178,T,green,30
3385,35,1,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_005.png,German,,,positive,854,T,green,31
3385,35,2,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_062.png,German,,,positive,1284,S,green,0
3385,35,2,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_128.png,German,,,negative,1285,-,-,1
3385,35,2,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_034.png,German,,,positive,632,X,blue,2
3385,35,2,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_119.png,German,,,negative,1135,-,-,3
3385,35,2,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_052.png,German,,,positive,889,S,brown,4
3385,35,2,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_101.png,German,,,negative,978,-,-,5
3385,35,2,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_103.png,German,,,negative,603,-,-,6
3385,35,2,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_120.png,German,,,negative,915,-,-,7
3385,35,2,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_045.png,German,,,positive,524,T,blue,8
3385,35,2,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_102.png,German,,,negative,824,-,-,9
3385,35,2,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_054.png,German,,,positive,1115,S,brown,10
3385,35,2,CDCD,feature,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_038.png,German,,,negative,796,X,blue,11
3385,35,2,CDCD,feature,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_104.png,German,,,negative,874,-,-,12
3385,35,2,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_041.png,German,,,positive,358,T,blue,13
3385,35,2,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_064.png,German,,,negative,1056,S,green,14
3385,35,2,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_125.png,German,,,negative,1149,-,-,15
3385,35,2,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_127.png,German,,,negative,1285,-,-,16
3385,35,2,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_111.png,German,,,negative,899,-,-,17
3385,35,2,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_112.png,German,,,negative,874,-,-,18
3385,35,2,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_047.png,German,,,positive,776,T,blue,19
3385,35,2,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_050.png,German,,,negative,999,S,brown,20
3385,35,2,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_119.png,German,,,negative,607,-,-,21
3385,35,2,CDCD,feature,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_058.png,German,,,positive,735,S,green,22
3385,35,2,CDCD,feature,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_126.png,German,,,negative,917,-,-,23
3385,35,2,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_110.png,German,,,negative,809,-,-,24
3385,35,2,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_043.png,German,,,positive,500,T,blue,25
3385,35,2,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_060.png,German,,,positive,926,S,green,26
3385,35,2,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_040.png,German,,,positive,870,X,blue,27
3385,35,2,CDCD,feature,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_036.png,German,,,positive,771,X,blue,28
3385,35,2,CDCD,feature,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_120.png,German,,,negative,816,-,-,29
3385,35,2,CDCD,feature,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_056.png,German,,,positive,913,S,brown,30
3385,35,2,CDCD,feature,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_109.png,German,,,negative,762,-,-,31
3385,35,3,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_004.png,German,,,positive,760,T,green,0
3385,35,3,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_010.png,German,,,positive,803,T,green,1
3385,35,3,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_020.png,German,,,positive,937,T,green,2
3385,35,3,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_089.png,German,,,negative,1269,-,-,3
3385,35,3,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_074.png,German,,,negative,803,-,-,4
3385,35,3,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_073.png,German,,,negative,894,-,-,5
3385,35,3,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_076.png,German,,,negative,859,-,,6
3385,35,3,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_066.png,German,,,negative,728,-,-,7
3385,35,3,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_002.png,German,,,positive,867,T,green,8
3385,35,3,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_012.png,German,,,positive,980,T,green,9
3385,35,3,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_026.png,German,,,negative,1220,T,green,10
3385,35,3,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_083.png,German,,,negative,1142,-,-,11
3385,35,3,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_091.png,German,,,negative,1099,-,-,12
3385,35,3,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_067.png,German,,,negative,932,-,-,13
3385,35,3,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_028.png,German,,,positive,1435,T,green,14
3385,35,3,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_018.png,German,,,positive,941,T,green,15
3385,35,3,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_081.png,German,,,negative,1257,-,-,16
3385,35,3,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_009.png,German,,,positive,739,T,green,17
3385,35,3,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_090.png,German,,,negative,1268,-,-,18
3385,35,3,CDCD,conjunction,30,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_092.png,German,,,negative,1224,-,-,19
3385,35,3,CDCD,conjunction,5,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_011.png,German,,,positive,984,T,green,20
3385,35,3,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_068.png,German,,,negative,746,-,-,21
3385,35,3,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_003.png,German,,,positive,698,T,green,22
3385,35,3,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_027.png,German,,,positive,995,T,green,23
3385,35,3,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_082.png,German,,,negative,957,-,-,24
3385,35,3,CDCD,conjunction,15,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_084.png,German,,,negative,932,-,-,25
3385,35,3,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_017.png,German,,,positive,912,T,green,26
3385,35,3,CDCD,conjunction,1,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_065.png,German,,,negative,817,-,-,27
3385,35,3,CDCD,conjunction,1,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_001.png,German,,,positive,670,T,green,28
3385,35,3,CDCD,conjunction,15,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_019.png,German,,,positive,827,T,green,29
3385,35,3,CDCD,conjunction,5,Higher degree,negative,708614,1648496135851,1648495427237,male,images/card_075.png,German,,,negative,794,-,-,30
3385,35,3,CDCD,conjunction,30,Higher degree,positive,708614,1648496135851,1648495427237,male,images/card_025.png,German,,,positive,1055,T,green,31
3383,21,0,DCDC,conjunction,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_088.png,German,,,negative,1254,-,-,0
3383,21,0,DCDC,conjunction,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_096.png,German,,,negative,877,-,-,1
3383,21,0,DCDC,conjunction,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_023.png,German,,,positive,677,T,green,2
3383,21,0,DCDC,conjunction,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_078.png,German,,,negative,622,-,-,3
3383,21,0,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_071.png,German,,,negative,633,-,-,4
3383,21,0,DCDC,conjunction,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_008.png,German,,,positive,695,T,green,5
3383,21,0,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_069.png,German,,,negative,638,-,-,6
3383,21,0,DCDC,conjunction,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_024.png,German,,,positive,787,T,green,7
3383,21,0,DCDC,conjunction,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_094.png,German,,,positive,697,-,-,8
3383,21,0,DCDC,conjunction,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_016.png,German,,,positive,632,T,green,9
3383,21,0,DCDC,conjunction,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_022.png,German,,,positive,664,T,green,10
3383,21,0,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_072.png,German,,,negative,592,-,-,11
3383,21,0,DCDC,conjunction,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_006.png,German,,,positive,444,T,green,12
3383,21,0,DCDC,conjunction,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_079.png,German,,,negative,502,-,-,13
3383,21,0,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_070.png,German,,,negative,568,-,-,14
3383,21,0,DCDC,conjunction,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_013.png,German,,,positive,510,T,green,15
3383,21,0,DCDC,conjunction,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_080.png,German,,,negative,409,-,-,16
3383,21,0,DCDC,conjunction,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_030.png,German,,,positive,754,T,green,17
3383,21,0,DCDC,conjunction,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_014.png,German,,,negative,548,T,green,18
3383,21,0,DCDC,conjunction,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_021.png,German,,,positive,667,T,green,19
3383,21,0,DCDC,conjunction,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_077.png,German,,,negative,587,-,-,20
3383,21,0,DCDC,conjunction,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_086.png,German,,,negative,597,-,-,21
3383,21,0,DCDC,conjunction,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_093.png,German,,,negative,1138,-,-,22
3383,21,0,DCDC,conjunction,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_095.png,German,,,negative,680,-,-,23
3383,21,0,DCDC,conjunction,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_031.png,German,,,positive,408,T,green,24
3383,21,0,DCDC,conjunction,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_005.png,German,,,negative,405,T,green,25
3383,21,0,DCDC,conjunction,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_087.png,German,,,positive,737,-,-,26
3383,21,0,DCDC,conjunction,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_029.png,German,,,positive,617,T,green,27
3383,21,0,DCDC,conjunction,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_015.png,German,,,positive,527,T,green,28
3383,21,0,DCDC,conjunction,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_007.png,German,,,positive,419,T,green,29
3383,21,0,DCDC,conjunction,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_085.png,German,,,negative,804,-,-,30
3383,21,0,DCDC,conjunction,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_032.png,German,,,negative,666,T,green,31
3383,21,1,DCDC,feature,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_127.png,German,,,negative,1642,-,-,0
3383,21,1,DCDC,feature,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_119.png,German,,,negative,811,-,-,1
3383,21,1,DCDC,feature,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_103.png,German,,,negative,711,-,-,2
3383,21,1,DCDC,feature,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_126.png,German,,,negative,467,-,-,3
3383,21,1,DCDC,feature,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_062.png,German,,,positive,758,S,green,4
3383,21,1,DCDC,feature,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_110.png,German,,,negative,628,-,-,5
3383,21,1,DCDC,feature,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_036.png,German,,,positive,589,X,blue,6
3383,21,1,DCDC,feature,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_119.png,German,,,negative,763,-,-,7
3383,21,1,DCDC,feature,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_050.png,German,,,negative,578,S,brown,8
3383,21,1,DCDC,feature,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_102.png,German,,,negative,540,-,-,9
3383,21,1,DCDC,feature,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_038.png,German,,,positive,497,X,blue,10
3383,21,1,DCDC,feature,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_040.png,German,,,positive,410,X,blue,11
3383,21,1,DCDC,feature,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_128.png,German,,,negative,478,-,-,12
3383,21,1,DCDC,feature,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_052.png,German,,,positive,632,S,brown,13
3383,21,1,DCDC,feature,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_064.png,German,,,positive,549,S,green,14
3383,21,1,DCDC,feature,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_047.png,German,,,positive,653,T,blue,15
3383,21,1,DCDC,feature,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_054.png,German,,,negative,632,S,brown,16
3383,21,1,DCDC,feature,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_041.png,German,,,positive,681,T,blue,17
3383,21,1,DCDC,feature,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_120.png,German,,,positive,903,-,-,18
3383,21,1,DCDC,feature,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_104.png,German,,,negative,568,-,-,19
3383,21,1,DCDC,feature,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_060.png,German,,,positive,528,S,green,20
3383,21,1,DCDC,feature,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_043.png,German,,,positive,463,T,blue,21
3383,21,1,DCDC,feature,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_045.png,German,,,positive,517,T,blue,22
3383,21,1,DCDC,feature,30,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_125.png,German,,,negative,1356,-,-,23
3383,21,1,DCDC,feature,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_120.png,German,,,negative,775,-,-,24
3383,21,1,DCDC,feature,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_109.png,German,,,negative,555,-,-,25
3383,21,1,DCDC,feature,30,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_056.png,German,,,positive,546,S,brown,26
3383,21,1,DCDC,feature,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_112.png,German,,,negative,487,-,-,27
3383,21,1,DCDC,feature,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_058.png,German,,,positive,498,S,green,28
3383,21,1,DCDC,feature,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_111.png,German,,,negative,496,-,-,29
3383,21,1,DCDC,feature,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_101.png,German,,,negative,519,-,-,30
3383,21,1,DCDC,feature,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_034.png,German,,,positive,572,X,blue,31
3383,21,2,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_066.png,German,,,negative,814,-,-,0
3383,21,2,DCDC,conjunction,1,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_002.png,German,,,positive,585,T,green,1
3383,21,2,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_067.png,German,,,negative,720,-,-,2
3383,21,2,DCDC,conjunction,1,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_065.png,German,,,negative,641,-,-,3
3383,21,2,DCDC,conjunction,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_083.png,German,,,positive,834,-,-,4
3383,21,2,DCDC,conjunction,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_012.png,German,,,positive,837,T,green,5
3383,21,2,DCDC,conjunction,5,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_009.png,German,,,positive,654,T,green,6
3383,21,2,DCDC,conjunction,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_020.png,German,,,positive,886,T,green,7
3383,21,2,DCDC,conjunction,15,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_084.png,German,,,negative,836,-,-,8
3383,21,2,DCDC,conjunction,15,Graduated Highschool,positive,699959,1648334516335,1648333816376,male,images/card_019.png,German,,,positive,837,T,green,9
3383,21,2,DCDC,conjunction,5,Graduated Highschool,negative,699959,1648334516335,1648333816376,male,images/card_076.png,German,,,negative,808,-,,10
